 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
436,image.tiff:0398-0287,374,114.251,15.439,98,88,177,287.521,396.703,287.500,396.824,85.434,278,381,18,34,33.497,14.216,102.643,0.644,35.440,42730.000,112,0.573,3.284,0,42730.000,1,283,381,106.390,16.804,2.356,0.424,0.866
437,image.tiff:0545-0032,113,109.062,9.214,106,90,149,31.704,544.969,31.625,544.900,40.242,26,539,12,13,13.246,10.862,49.746,0.877,14.318,12324.000,108,1.764,-0.780,0,12324.000,1,29,552,65.225,11.881,1.220,0.820,0.893
438,image.tiff:0522-0020,327,108.321,9.657,103,87,137,19.503,522.586,19.722,522.703,75.168,10,509,21,26,30.494,13.654,127.169,0.727,32.202,35421.000,108,-0.527,10.146,0,35421.000,1,11,509,126.158,14.849,2.233,0.448,0.929
439,image.tiff:0490-0032,217,111.355,10.886,107,93,152,32.565,489.592,32.679,489.682,55.876,25,480,15,20,20.617,13.401,111.627,0.873,22.361,24164.000,108,0.600,7.383,0,24164.000,1,28,480,116.565,14.492,1.538,0.650,0.916
440,image.tiff:0520-0083,153,103.758,12.379,93,84,149,83.010,519.461,82.935,519.298,53.632,76,510,14,20,22.914,8.502,119.906,0.668,23.324,15875.000,101,-0.017,9.077,0,15875.000,1,77,510,120.964,9.401,2.695,0.371,0.892
441,image.tiff:0524-0105,180,95.572,15.753,84,72,167,105.578,523.861,105.622,523.554,58.075,94,517,22,14,20.535,11.161,12.183,0.671,22.804,17203.000,91,1.634,2.648,0,17203.000,1,94,524,15.255,13.037,1.840,0.544,0.829
442,image.tiff:0463-0096,220,112.909,9.027,109,97,151,97.023,463.359,96.930,463.182,64.208,86,453,21,20,26.395,10.613,136.276,0.671,27.019,24840.000,112,2.110,-13.666,0,24840.000,1,86,454,141.009,12.021,2.487,0.402,0.885
443,image.tiff:0427-0090,255,95.012,8.040,91,81,124,89.986,426.461,89.973,426.308,61.811,83,416,14,23,23.102,14.054,81.628,0.839,24.352,24228.000,93,1.644,-6.560,0,24228.000,1,87,439,70.821,14.000,1.644,0.608,0.941
444,image.tiff:0441-0106,202,108.584,15.965,101,81,174,106.238,441.431,106.052,441.201,54.715,100,431,12,21,21.411,12.012,88.841,0.848,21.587,21934.000,103,1.102,5.243,0,21934.000,1,104,452,76.608,12.000,1.782,0.561,0.940
445,image.tiff:0448-0126,406,110.091,10.319,106,90,155,124.941,447.185,125.000,447.040,91.678,118,430,16,37,38.323,13.489,80.519,0.607,37.336,44697.000,109,2.600,-11.839,0,44697.000,1,121,467,82.304,15.288,2.841,0.352,0.882
446,image.tiff:0454-0148,152,108.816,12.408,104,92,158,148.388,453.868,148.289,453.550,48.304,141,446,14,17,17.720,10.922,118.057,0.819,18.028,16540.000,105,1.879,-2.360,0,16540.000,1,145,446,109.440,11.634,1.622,0.616,0.886
447,image.tiff:0407-0109,291,111.141,9.141,106,92,150,109.301,406.902,109.386,406.820,66.375,98,397,22,20,21.251,17.435,171.023,0.830,22.561,32342.000,110,-0.811,24.922,0,32342.000,1,98,402,167.196,18.874,1.219,0.820,0.901
448,image.tiff:0391-0094,259,103.649,9.496,97,88,135,94.921,391.222,94.872,391.336,60.967,84,383,21,16,22.183,14.866,20.013,0.876,23.707,26845.000,102,0.345,7.835,0,26845.000,1,84,397,27.646,15.735,1.492,0.670,0.937
449,image.tiff:0399-0144,129,122.729,16.819,113,105,195,144.888,399.787,144.672,399.713,44.835,139,391,11,16,17.155,9.575,71.835,0.806,17.889,15832.000,117,0.712,8.105,0,15832.000,1,140,407,63.435,10.462,1.792,0.558,0.902
450,image.tiff:0418-0159,110,128.536,22.340,114,103,222,158.764,418.536,159.075,418.363,40.849,151,414,16,9,16.059,8.722,168.049,0.828,16.763,14139.000,122,1.315,3.913,0,14139.000,1,151,416,162.646,9.000,1.841,0.543,0.921
451,image.tiff:0435-0149,182,117.176,14.794,108,91,169,149.297,435.038,149.016,434.861,54.256,143,425,12,21,20.294,11.419,95.351,0.777,21.378,21326.000,114,0.425,7.805,0,21326.000,1,149,425,100.784,12.000,1.777,0.563,0.912
452,image.tiff:0445-0163,210,112.362,13.317,100,88,164,162.438,445.414,162.612,445.396,56.953,155,435,16,20,21.177,12.626,119.874,0.814,22.361,23596.000,110,0.378,9.412,0,23596.000,1,157,435,116.565,14.135,1.677,0.596,0.903
453,image.tiff:0408-0183,300,111.743,13.111,103,90,174,183.267,407.047,183.097,407.065,68.589,174,396,19,24,23.512,16.246,113.786,0.801,25.298,33523.000,110,0.820,4.765,0,33523.000,1,176,396,108.435,17.490,1.447,0.691,0.902
454,image.tiff:0435-0181,218,114.596,20.877,100,87,193,181.431,435.720,180.934,435.837,55.170,173,427,17,16,17.346,16.002,146.983,0.900,18.868,24982.000,109,1.448,2.719,0,24982.000,1,178,427,122.005,16.000,1.084,0.923,0.944
455,image.tiff:0417-0209,88,108.398,11.330,104,92,157,209.784,416.648,209.643,416.602,39.756,202,412,15,10,15.827,7.079,155.028,0.700,16.553,9539.000,107,0.926,14.035,0,9539.000,1,202,414,154.983,8.735,2.236,0.447,0.830
456,image.tiff:0378-0191,101,119.891,16.193,106,98,174,191.619,377.807,191.622,377.547,37.164,185,373,13,10,13.483,9.538,164.146,0.919,14.318,12109.000,115,0.827,2.787,0,12109.000,1,185,375,155.225,10.000,1.414,0.707,0.918
457,image.tiff:0364-0210,152,112.151,17.308,93,85,153,210.138,364.316,210.000,364.235,46.905,205,356,10,17,17.971,10.769,92.386,0.868,18.028,17047.000,108,0.502,0.397,0,17047.000,1,207,356,109.440,10.000,1.669,0.599,0.962
458,image.tiff:0405-0223,162,116.556,12.128,110,97,152,223.056,405.173,223.086,405.138,49.472,214,400,19,11,19.619,10.514,10.483,0.832,19.925,18882.000,114,1.610,-5.714,0,18882.000,1,214,409,17.526,11.000,1.866,0.536,0.934
459,image.tiff:0390-0229,209,113.550,14.295,106,92,175,229.246,390.950,229.201,390.824,54.518,220,384,19,13,20.044,13.276,167.079,0.884,20.616,23732.000,109,0.996,4.030,0,23732.000,1,220,388,157.166,13.000,1.510,0.662,0.961
460,image.tiff:0360-0144,206,114.626,9.372,107,101,150,143.879,360.301,143.789,360.354,55.858,138,350,12,20,21.658,12.110,94.926,0.830,21.541,23613.000,113,-0.044,22.232,0,23613.000,1,141,350,111.801,12.000,1.788,0.559,0.945
461,image.tiff:0316-0150,272,109.974,20.513,95,84,217,151.316,315.154,151.289,315.123,67.220,143,303,15,26,25.312,13.682,102.184,0.756,26.926,29913.000,102,1.809,4.346,0,29913.000,1,149,303,105.068,15.000,1.850,0.541,0.916
462,image.tiff:0336-0142,164,107.841,9.986,103,89,145,142.451,336.415,142.490,336.195,47.868,134,330,16,13,16.123,12.951,15.515,0.899,17.464,17686.000,108,-0.495,15.885,0,17686.000,1,134,339,23.629,13.000,1.245,0.803,0.932
463,image.tiff:0334-0120,134,111.746,13.020,110,91,152,120.687,333.791,120.635,333.731,45.555,114,326,13,16,17.535,9.730,125.850,0.811,18.358,14974.000,109,0.175,10.359,0,14974.000,1,116,326,119.358,10.607,1.802,0.555,0.905
464,image.tiff:0338-0105,130,110.192,11.033,110,93,143,105.600,338.169,105.645,337.995,43.112,99,331,13,14,15.956,10.373,51.529,0.879,16.643,14325.000,109,0.802,2.516,0,14325.000,1,101,345,57.265,11.007,1.538,0.650,0.915
465,image.tiff:0315-0109,193,106.363,17.847,107,82,177,108.536,314.210,109.014,313.901,67.845,96,308,27,15,29.338,8.376,24.342,0.527,29.967,20528.000,103,1.167,2.588,0,20528.000,1,96,322,25.710,10.110,3.503,0.286,0.827
466,image.tiff:0296-0111,142,100.725,13.663,93,81,148,111.176,296.359,111.027,296.057,46.353,104,289,14,15,17.678,10.227,134.695,0.831,18.439,14303.000,97,0.536,6.467,0,14303.000,1,105,290,130.601,11.204,1.729,0.579,0.910
467,image.tiff:0286-0121,223,102.408,13.012,93,85,154,120.608,286.872,120.549,286.830,56.007,112,278,18,17,18.319,15.499,151.831,0.893,20.125,22837.000,99,0.943,3.587,0,22837.000,1,112,282,153.435,16.263,1.182,0.846,0.925
468,image.tiff:0264-0104,338,102.562,10.568,97,85,142,104.254,264.373,104.129,264.187,70.962,96,251,16,26,26.998,15.940,100.114,0.843,27.514,34666.000,100,1.168,2.541,0,34666.000,1,101,251,109.093,16.000,1.694,0.590,0.953
469,image.tiff:0243-0113,114,103.114,13.642,100,83,156,113.070,243.070,112.902,243.015,38.922,107,237,12,12,12.307,11.794,112.017,0.946,13.416,11755.000,100,1.493,-1.587,0,11755.000,1,110,249,63.435,12.000,1.044,0.958,0.927
470,image.tiff:0224-0118,188,104.314,12.169,100,88,161,117.979,224.457,118.120,224.309,51.537,112,215,12,19,19.377,12.353,84.522,0.889,19.925,19611.000,101,1.542,6.509,0,19611.000,1,115,234,72.474,12.000,1.569,0.638,0.947
471,image.tiff:0253-0125,182,108.308,11.888,101,87,163,125.291,252.923,125.261,252.722,50.732,119,244,12,18,18.936,12.238,98.318,0.889,19.313,19712.000,106,0.954,10.711,0,19712.000,1,122,244,111.251,12.000,1.547,0.646,0.948
472,image.tiff:0241-0145,290,102.579,11.798,98,84,158,145.559,241.448,145.521,241.344,66.339,133,234,25,15,25.248,14.624,15.747,0.828,26.571,29748.000,100,1.840,4.504,0,29748.000,1,133,246,19.799,15.000,1.726,0.579,0.943
473,image.tiff:0259-0147,89,116.067,16.592,107,95,174,147.376,259.646,147.297,259.353,35.416,142,254,11,11,12.737,8.897,129.439,0.892,13.601,10330.000,110,1.561,4.080,0,10330.000,1,144,254,126.027,9.844,1.432,0.699,0.918
474,image.tiff:0276-0153,114,116.860,14.921,107,96,163,152.553,275.526,152.597,275.396,42.275,145,271,16,10,16.831,8.624,20.067,0.802,17.464,13322.000,113,0.723,2.461,0,13322.000,1,145,279,23.629,9.617,1.952,0.512,0.908
475,image.tiff:0284-0057,342,100.158,14.124,92,79,160,56.108,285.219,55.979,285.044,72.060,44,275,26,19,26.741,16.284,157.652,0.828,28.231,34254.000,97,1.709,1.713,0,34254.000,1,44,280,157.068,17.894,1.642,0.609,0.929
476,image.tiff:0308-0065,232,106.466,13.325,96,89,157,65.009,308.341,65.152,308.487,64.798,53,300,25,16,25.748,11.473,155.880,0.694,27.313,24700.000,104,1.250,2.528,0,24700.000,1,53,304,156.251,13.139,2.244,0.446,0.904
477,image.tiff:0275-0073,109,113.477,17.652,100,95,170,73.500,274.500,73.418,274.319,41.529,66,269,14,12,15.913,8.721,150.451,0.794,16.643,12369.000,107,1.451,1.263,0,12369.000,1,66,271,147.265,9.716,1.825,0.548,0.872
478,image.tiff:0336-0053,296,108.659,13.871,107,83,155,53.865,337.111,53.570,337.083,71.436,41,326,24,21,28.805,13.084,42.622,0.729,29.069,32163.000,106,0.995,1.853,0,32163.000,1,42,346,40.815,13.435,2.202,0.454,0.921
479,image.tiff:0279-0026,178,112.253,13.862,110,92,166,25.865,278.837,26.026,278.439,49.557,19,271,14,16,17.586,12.887,56.933,0.911,18.439,19981.000,110,1.099,2.926,0,19981.000,1,19,285,40.601,13.435,1.365,0.733,0.949
480,image.tiff:0274-0009,263,109.232,11.855,107,89,147,8.892,274.922,8.653,274.868,63.591,2,263,14,23,23.986,13.961,91.853,0.817,24.352,28728.000,108,0.534,4.216,0,28728.000,1,5,263,109.179,14.000,1.718,0.582,0.928
481,image.tiff:0333-0035,115,110.687,23.706,85,79,183,36.639,333.822,36.150,333.991,49.258,28,325,15,16,19.129,7.654,47.210,0.596,20.000,12729.000,105,0.986,-0.339,0,12729.000,1,29,341,53.130,9.812,2.499,0.400,0.744
482,image.tiff:0357-0014,360,107.169,26.603,97,67,255,12.336,354.719,11.895,354.758,86.499,0,345,29,24,32.649,14.039,35.688,0.605,34.205,38581.000,99,3.575,16.402,0,38581.000,1,2,368,37.875,16.715,2.326,0.430,0.811
483,image.tiff:0370-0032,196,98.097,13.452,88,82,142,33.133,371.077,33.008,370.899,57.912,22,363,21,15,21.922,11.384,20.557,0.734,22.847,19227.000,93,1.238,0.407,0,19227.000,1,22,375,23.199,12.821,1.926,0.519,0.871
484,image.tiff:0358-0058,142,106.817,10.222,101,89,145,57.782,358.275,57.786,358.196,47.520,49,352,18,12,19.386,9.326,157.842,0.790,19.698,15168.000,105,1.085,5.688,0,15168.000,1,49,354,156.038,10.067,2.079,0.481,0.904
485,image.tiff:0320-0183,298,113.235,12.574,107,93,166,183.936,319.819,183.706,319.833,64.518,173,311,21,19,20.932,18.127,14.982,0.900,22.472,33744.000,110,1.086,5.279,0,33744.000,1,173,322,20.854,19.000,1.155,0.866,0.931
486,image.tiff:0306-0195,134,114.410,7.944,108,99,142,195.672,306.590,195.618,306.548,42.500,188,301,15,11,15.196,11.228,179.099,0.932,15.811,15331.000,113,0.829,0.857,0,15331.000,1,188,304,161.565,11.000,1.353,0.739,0.934
487,image.tiff:0337-0224,587,105.409,9.783,101,89,148,222.824,336.929,222.483,336.859,96.608,206,326,37,23,34.434,21.705,2.221,0.790,37.483,61875.000,103,0.212,13.531,0,61875.000,1,206,331,170.789,23.000,1.586,0.630,0.919
488,image.tiff:0349-0239,139,104.439,14.366,93,85,154,239.665,350.011,239.479,350.193,43.847,234,342,11,15,15.579,11.360,83.964,0.909,16.155,14517.000,100,1.596,-1.407,0,14517.000,1,236,357,68.199,11.000,1.371,0.729,0.952
489,image.tiff:0350-0255,182,110.775,12.827,109,87,155,253.846,350.956,253.702,350.981,54.458,249,340,12,21,20.711,11.189,98.384,0.771,21.378,20161.000,109,0.197,7.136,0,20161.000,1,250,340,100.784,12.000,1.851,0.540,0.929
490,image.tiff:0334-0268,398,114.276,17.682,104,91,197,268.312,333.987,268.309,333.737,76.281,259,321,19,27,27.696,18.297,73.330,0.860,29.530,45482.000,108,1.988,4.717,0,45482.000,1,262,348,61.699,18.721,1.514,0.661,0.938
491,image.tiff:0383-0210,77,117.844,26.061,97,84,190,210.331,383.110,210.189,382.668,31.819,206,378,9,10,10.711,9.153,68.757,0.956,11.662,9074.000,110,0.985,0.869,0,9074.000,1,207,388,59.036,9.000,1.170,0.855,0.939
492,image.tiff:0428-0209,87,110.299,10.174,101,94,138,209.569,427.454,209.495,427.451,35.674,204,422,10,12,13.120,8.443,118.662,0.859,13.892,9596.000,109,0.463,3.941,0,9596.000,1,206,422,120.256,9.703,1.554,0.644,0.916
493,image.tiff:0430-0194,110,114.309,13.834,108,99,220,194.191,429.609,194.326,429.670,43.999,186,424,16,12,17.694,7.916,145.968,0.714,18.358,12574.000,112,4.404,31.628,0,12574.000,1,186,426,150.642,9.329,2.235,0.447,0.866
494,image.tiff:0457-0074,209,104.397,8.506,105,87,139,74.524,456.447,74.525,456.496,63.114,64,447,21,20,26.229,10.146,139.205,0.659,25.807,21819.000,104,-1.095,28.023,0,21819.000,1,64,450,144.462,11.396,2.585,0.387,0.869
495,image.tiff:0420-0023,174,100.040,10.012,96,81,133,23.092,419.966,23.054,419.834,52.140,17,410,12,20,20.257,10.937,107.098,0.804,21.190,17407.000,97,0.113,9.274,0,17407.000,1,20,410,109.290,12.000,1.852,0.540,0.921
496,image.tiff:0427-0038,187,109.556,17.967,101,84,169,37.757,427.056,37.534,427.079,55.138,31,417,14,20,22.067,10.790,115.711,0.773,22.825,20487.000,103,1.321,2.084,0,20487.000,1,33,417,118.811,12.078,2.045,0.489,0.919
497,image.tiff:0410-0039,191,100.675,11.873,97,83,141,38.961,410.474,39.003,410.318,56.568,32,400,14,21,23.184,10.490,114.061,0.750,23.259,19229.000,97,1.243,1.405,0,19229.000,1,34,400,115.463,11.576,2.210,0.452,0.914
498,image.tiff:0285-0182,169,112.509,9.746,112,97,158,181.808,285.133,181.912,285.026,51.039,172,280,20,10,20.486,10.504,3.022,0.815,20.616,19014.000,111,0.798,19.360,0,19014.000,1,172,288,14.036,10.000,1.950,0.513,0.955
499,image.tiff:0247-0192,160,104.569,19.062,90,82,167,191.088,247.669,191.058,247.533,51.343,185,238,14,18,20.168,10.101,120.299,0.763,20.809,16731.000,97,1.337,1.457,0,16731.000,1,186,238,125.218,11.130,1.997,0.501,0.894
500,image.tiff:0251-0210,106,112.113,18.879,99,89,191,210.774,251.094,210.752,250.949,37.783,205,245,11,12,12.157,11.102,101.308,0.933,13.416,11884.000,107,2.129,6.021,0,11884.000,1,208,245,116.565,11.000,1.095,0.913,0.934
501,image.tiff:0204-0215,195,117.169,19.189,107,90,198,214.618,204.782,214.588,204.742,57.152,209,193,13,22,20.820,11.925,93.794,0.750,22.361,22848.000,110,1.496,3.907,0,22848.000,1,213,193,100.305,13.000,1.746,0.573,0.874
502,image.tiff:0237-0234,98,121.806,26.795,94,85,192,234.020,237.122,234.098,236.550,38.085,230,230,8,14,14.628,8.530,92.258,0.849,14.560,11937.000,114,0.785,-0.829,0,11937.000,1,233,230,105.945,8.000,1.715,0.583,0.938
503,image.tiff:0229-0257,158,128.019,28.747,102,93,227,257.076,229.076,257.097,229.020,49.912,251,220,12,19,19.297,10.425,111.165,0.797,20.248,20227.000,118,1.084,0.818,0,20227.000,1,253,220,110.225,11.185,1.851,0.540,0.913
504,image.tiff:0270-0234,163,114.650,12.226,107,99,166,234.629,269.917,234.586,269.720,48.765,228,262,12,17,17.438,11.902,107.649,0.861,18.788,18688.000,111,1.178,8.959,0,18688.000,1,231,262,115.201,12.000,1.465,0.683,0.939
505,image.tiff:0289-0232,165,121.842,15.325,116,99,172,232.997,288.609,233.162,288.527,51.195,225,281,15,17,19.551,10.746,129.179,0.791,20.248,20104.000,117,0.997,-0.241,0,20104.000,1,227,281,122.905,11.314,1.819,0.550,0.919
506,image.tiff:0308-0237,114,108.974,18.349,95,88,163,237.281,308.211,236.958,308.011,41.244,229,304,16,9,16.364,8.870,173.185,0.842,16.763,12423.000,104,0.985,2.047,0,12423.000,1,229,306,162.646,9.000,1.845,0.542,0.927
507,image.tiff:0224-0171,229,115.747,17.761,105,90,180,170.793,224.264,170.729,223.980,55.627,163,215,16,18,19.186,15.197,65.042,0.930,20.248,26506.000,108,0.991,2.458,0,26506.000,1,165,233,57.095,15.696,1.263,0.792,0.939
508,image.tiff:0203-0160,136,115.191,16.664,100,89,171,161.368,202.485,161.101,202.257,48.953,151,197,19,12,20.339,8.514,156.941,0.713,20.616,15666.000,109,0.935,1.591,0,15666.000,1,151,198,157.166,9.490,2.389,0.419,0.880
509,image.tiff:0212-0144,341,113.199,15.505,108,86,159,142.321,213.265,142.329,213.149,95.741,129,200,31,24,30.496,14.237,154.839,0.467,31.890,38601.000,111,0.308,2.711,0,38601.000,1,134,200,131.186,18.682,2.142,0.467,0.676
510,image.tiff:0185-0129,194,112.454,14.089,110,89,162,130.072,185.062,129.997,184.880,54.647,121,177,17,16,17.397,14.198,53.465,0.816,19.723,21816.000,110,1.646,-5.756,0,21816.000,1,121,190,30.466,14.930,1.225,0.816,0.878
511,image.tiff:0178-0154,179,107.782,19.448,94,87,189,154.277,178.176,154.059,178.099,60.508,141,174,27,9,27.101,8.410,177.048,0.614,27.166,19293.000,101,1.805,4.366,0,19293.000,1,141,176,173.660,9.000,3.223,0.310,0.895
512,image.tiff:0190-0166,177,109.842,13.876,101,92,161,165.975,190.754,165.908,190.717,52.064,156,185,20,11,20.791,10.839,166.979,0.821,21.190,19442.000,106,1.044,7.563,0,19442.000,1,156,188,160.710,11.000,1.918,0.521,0.947
513,image.tiff:0176-0182,112,108.714,25.200,88,82,183,181.830,175.973,181.622,175.860,41.164,174,171,16,10,16.159,8.825,166.981,0.831,16.763,12176.000,98,1.223,0.454,0,12176.000,1,174,174,162.646,9.461,1.831,0.546,0.900
514,image.tiff:0190-0098,182,101.077,18.714,89,76,171,98.692,190.346,98.595,190.077,55.156,88,183,21,14,22.751,10.186,22.435,0.752,22.847,18396.000,94,1.573,2.145,0,18396.000,1,88,195,23.199,10.920,2.234,0.448,0.890
515,image.tiff:0175-0087,208,105.913,7.724,107,89,151,86.812,175.731,86.861,175.640,55.905,77,168,20,15,21.034,12.591,25.196,0.836,21.932,22030.000,106,-3.005,67.755,0,22030.000,1,77,181,24.228,13.419,1.671,0.599,0.931
516,image.tiff:0173-0054,131,98.008,13.112,89,81,156,54.340,173.691,54.134,173.673,45.607,45,169,18,9,18.716,8.912,12.591,0.791,19.313,12839.000,94,1.708,8.444,0,12839.000,1,45,177,21.251,9.000,2.100,0.476,0.949
517,image.tiff:0165-0047,186,103.973,18.208,88,82,166,46.876,164.634,47.253,164.295,63.349,34,159,26,13,27.431,8.634,17.656,0.582,26.926,19339.000,98,1.075,1.505,0,19339.000,1,34,169,15.068,9.993,3.177,0.315,0.821
518,image.tiff:0186-0006,155,114.239,38.883,89,71,240,6.681,186.939,6.219,186.560,45.971,0,180,14,13,14.839,13.300,4.495,0.922,16.125,17707.000,94,1.643,1.779,0,17707.000,1,0,192,29.745,13.000,1.116,0.896,0.917
519,image.tiff:0179-0022,144,103.069,20.652,94,81,210,22.410,179.403,22.260,179.546,44.210,15,173,14,13,15.115,12.130,140.201,0.926,16.125,14842.000,95,2.136,5.748,0,14842.000,1,15,176,150.255,12.728,1.246,0.803,0.944
520,image.tiff:0202-0043,212,113.392,17.998,100,85,167,43.302,202.642,42.858,202.532,54.590,34,195,18,15,19.860,13.591,154.346,0.894,21.095,24039.000,108,1.081,0.712,0,24039.000,1,34,198,148.570,14.232,1.461,0.684,0.942
521,image.tiff:0193-0058,276,110.337,9.791,109,89,156,58.576,192.877,58.645,192.719,63.410,51,182,15,23,23.836,14.743,103.537,0.863,24.166,30453.000,109,0.979,12.067,0,30453.000,1,53,182,114.444,15.000,1.617,0.619,0.945
522,image.tiff:0235-0093,175,116.869,11.329,111,100,161,93.311,234.883,93.185,234.708,53.119,84,227,18,16,21.118,10.551,138.146,0.779,21.633,20452.000,115,1.876,-4.959,0,20452.000,1,84,229,146.310,11.314,2.001,0.500,0.904
523,image.tiff:0204-0267,138,112.899,20.686,100,85,174,267.101,204.565,266.906,204.257,44.156,261,197,13,15,14.685,11.965,88.084,0.889,15.811,15580.000,105,1.115,0.745,0,15580.000,1,264,212,71.565,12.991,1.227,0.815,0.908
524,image.tiff:0178-0252,204,119.270,26.552,103,82,199,251.260,177.029,251.098,176.878,57.760,243,169,18,18,21.771,11.930,45.215,0.768,22.204,24331.000,111,0.863,-0.445,0,24331.000,1,246,187,54.162,12.728,1.825,0.548,0.887
525,image.tiff:0162-0299,126,112.563,14.089,100,90,151,299.833,162.524,299.749,162.585,41.950,294,155,11,14,14.445,11.107,77.072,0.900,15.652,14183.000,109,0.272,6.499,0,14183.000,1,296,169,63.435,11.000,1.301,0.769,0.944
526,image.tiff:0167-0316,134,114.127,17.131,108,92,169,316.239,167.134,316.141,166.909,43.480,309,161,15,12,16.187,10.540,151.069,0.891,17.493,15293.000,108,1.074,1.725,0,15293.000,1,309,163,149.036,11.577,1.536,0.651,0.905
527,image.tiff:0182-0313,142,113.923,18.669,97,85,163,313.859,182.070,313.901,181.826,43.714,307,175,13,14,14.643,12.347,60.270,0.934,15.811,16177.000,109,0.525,-0.008,0,16177.000,1,310,189,55.305,12.728,1.186,0.843,0.937
528,image.tiff:0190-0366,199,114.377,12.052,107,98,166,366.098,189.987,365.822,190.030,59.731,354,184,24,12,25.787,9.825,16.670,0.701,25.632,22761.000,112,1.143,7.053,0,22761.000,1,354,195,20.556,10.450,2.625,0.381,0.921
529,image.tiff:0177-0372,232,121.190,20.035,105,95,178,372.017,177.401,372.004,176.952,57.178,362,170,20,15,20.265,14.576,11.651,0.892,21.190,28116.000,114,0.884,2.138,0,28116.000,1,362,181,19.290,15.000,1.390,0.719,0.941
530,image.tiff:0252-0277,144,115.785,18.168,103,91,168,277.576,252.035,277.433,251.958,44.786,271,245,13,15,15.533,11.803,112.123,0.902,16.155,16673.000,109,0.904,-0.073,0,16673.000,1,273,245,111.801,12.503,1.316,0.760,0.917
531,image.tiff:0274-0276,168,109.274,13.489,106,87,159,276.548,274.554,276.438,274.670,49.914,270,265,13,18,18.320,11.676,68.708,0.847,19.313,18358.000,106,0.637,5.177,0,18358.000,1,272,283,68.749,12.906,1.569,0.637,0.911
532,image.tiff:0297-0275,118,110.661,17.225,99,85,181,275.661,297.186,275.679,297.036,43.196,268,291,15,12,16.893,8.894,149.445,0.795,17.493,13058.000,105,1.393,6.548,0,13058.000,1,268,292,149.036,9.749,1.899,0.527,0.891
533,image.tiff:0268-0323,268,119.276,16.279,115,92,184,321.985,268.146,321.894,268.048,64.069,311,262,24,13,24.915,13.696,2.482,0.820,25.000,31966.000,115,1.372,4.226,0,31966.000,1,311,273,16.260,13.000,1.819,0.550,0.957
534,image.tiff:0245-0329,136,115.610,11.200,106,102,162,329.228,245.787,329.107,245.718,43.248,322,240,15,11,15.764,10.985,167.378,0.914,16.155,15723.000,112,1.227,7.059,0,15723.000,1,322,242,158.199,11.000,1.435,0.697,0.941
535,image.tiff:0234-0335,169,113.858,12.201,111,96,172,334.719,234.423,334.538,234.375,48.281,327,228,16,13,17.299,12.439,151.584,0.911,18.868,19242.000,112,1.400,9.102,0,19242.000,1,327,229,147.995,13.000,1.391,0.719,0.942
536,image.tiff:0225-0289,109,103.092,17.836,88,79,148,288.674,225.601,288.632,225.441,40.256,283,219,12,13,15.027,9.236,126.513,0.845,15.811,11237.000,99,1.162,-1.728,0,11237.000,1,285,219,124.695,10.607,1.627,0.615,0.901
537,image.tiff:0244-0297,181,113.470,15.358,107,92,176,297.461,244.566,297.376,244.456,49.541,290,237,15,15,16.997,13.559,140.723,0.927,18.601,20538.000,109,1.521,1.855,0,20538.000,1,290,239,143.746,14.551,1.254,0.798,0.931
538,image.tiff:0257-0340,167,115.317,15.717,103,90,168,339.991,257.290,339.909,257.050,48.794,333,249,14,16,17.411,12.212,122.430,0.881,18.358,19258.000,111,0.882,2.569,0,19258.000,1,336,249,119.358,13.206,1.426,0.701,0.925
539,image.tiff:0238-0469,237,120.962,12.935,116,99,163,469.998,237.348,470.060,237.349,60.792,459,230,21,16,23.527,12.826,150.951,0.806,24.698,28668.000,118,1.067,1.008,0,28668.000,1,459,232,148.241,14.152,1.834,0.545,0.935
540,image.tiff:0261-0458,192,112.464,11.660,114,92,152,459.182,260.698,459.227,260.746,56.803,451,252,15,19,21.278,11.489,125.602,0.748,22.472,21593.000,112,0.288,4.755,0,21593.000,1,453,252,122.276,13.136,1.852,0.540,0.879
541,image.tiff:0273-0448,156,128.551,12.845,143,102,165,447.981,273.250,447.850,273.031,46.237,441,266,14,15,15.809,12.564,128.352,0.917,16.643,20054.000,127,0.325,0.202,0,20054.000,1,444,266,122.735,12.728,1.258,0.795,0.931
542,image.tiff:0275-0491,120,117.142,23.651,99,87,191,491.833,275.550,491.827,275.003,42.685,485,268,12,14,14.997,10.188,56.503,0.828,15.811,14057.000,111,1.111,0.777,0,14057.000,1,487,281,55.305,11.314,1.472,0.679,0.902
543,image.tiff:0272-0503,191,117.319,16.474,107,90,177,503.746,271.448,503.782,271.282,57.346,498,261,11,22,22.763,10.684,100.121,0.730,23.087,22408.000,114,1.304,2.091,0,22408.000,1,499,261,107.650,11.000,2.131,0.469,0.916
544,image.tiff:0267-0522,166,114.428,11.011,115,99,151,521.928,265.898,521.860,265.680,52.443,516,257,12,20,19.911,10.615,100.514,0.758,20.881,18995.000,113,0.035,15.074,0,18995.000,1,518,257,106.699,11.701,1.876,0.533,0.890
